dataset,method,mode,repetition,accuracy,balacc
LargeKitchenAppliances,CNN,pretrained-large,15,0.8133333333333334,0.8133333333333335
LargeKitchenAppliances,CNN,pretrained-large,16,0.8133333333333334,0.8133333333333334
LargeKitchenAppliances,CNN,pretrained-large,17,0.816,0.816
LargeKitchenAppliances,CNN,pretrained-large,18,0.8,0.7999999999999999
LargeKitchenAppliances,CNN,pretrained-large,19,0.7973333333333333,0.7973333333333334
LargeKitchenAppliances,CNN,pretrained-large,20,0.824,0.824
LargeKitchenAppliances,CNN,pretrained-large,21,0.832,0.832
LargeKitchenAppliances,CNN,pretrained-large,22,0.7253333333333334,0.7253333333333334
LargeKitchenAppliances,CNN,pretrained-large,23,0.8213333333333334,0.8213333333333334
LargeKitchenAppliances,CNN,pretrained-large,24,0.792,0.7920000000000001
LargeKitchenAppliances,CNN,pretrained-large,25,0.8,0.8000000000000002
LargeKitchenAppliances,CNN,pretrained-large,26,0.8346666666666667,0.8346666666666667
LargeKitchenAppliances,CNN,pretrained-large,27,0.8373333333333334,0.8373333333333334
LargeKitchenAppliances,CNN,pretrained-large,28,0.8453333333333334,0.8453333333333334
LargeKitchenAppliances,CNN,pretrained-large,29,0.8373333333333334,0.8373333333333334
LargeKitchenAppliances,CNN,pretrained-large,30,0.8266666666666667,0.8266666666666667
TwoLeadECG,NN,pretrained-large,1,0.9543459174714662,0.9543212160453858
TwoLeadECG,NN,pretrained-large,2,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,3,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,4,0.9482001755926251,0.9481716153300652
TwoLeadECG,NN,pretrained-large,5,0.9473222124670764,0.947292880707921
TwoLeadECG,NN,pretrained-large,6,0.9473222124670764,0.9472913390682328
TwoLeadECG,NN,pretrained-large,7,0.9473222124670764,0.9472913390682328
TwoLeadECG,NN,pretrained-large,8,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,9,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,10,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,11,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,12,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,13,0.9473222124670764,0.9472913390682328
TwoLeadECG,NN,pretrained-large,14,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,15,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,16,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,17,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,18,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,19,0.9473222124670764,0.9472913390682328
TwoLeadECG,NN,pretrained-large,20,0.9464442493415276,0.9464141460857768
TwoLeadECG,NN,pretrained-large,21,0.9446883230904302,0.9446551352018008
TwoLeadECG,NN,pretrained-large,22,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,23,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,24,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,25,0.9464442493415276,0.9464126044460888
TwoLeadECG,NN,pretrained-large,26,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,27,0.9446883230904302,0.9446566768414886
TwoLeadECG,NN,pretrained-large,28,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,29,0.9455662862159788,0.9455338698239448
TwoLeadECG,NN,pretrained-large,30,0.9455662862159788,0.9455338698239448
TwoLeadECG,CNN,pretrained-large,1,0.9508340649692713,0.950826318872753
TwoLeadECG,CNN,pretrained-large,2,0.9280070237050044,0.9279545524619984
TwoLeadECG,CNN,pretrained-large,3,0.9446883230904302,0.9446535935621126
TwoLeadECG,CNN,pretrained-large,4,0.9429323968393328,0.9428961243178244
TwoLeadECG,CNN,pretrained-large,5,0.9411764705882352,0.941138655073536
TwoLeadECG,CNN,pretrained-large,6,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,7,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,8,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,9,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,10,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,11,0.9402985074626866,0.940263003730768
TwoLeadECG,CNN,pretrained-large,12,0.9402985074626866,0.940263003730768
TwoLeadECG,CNN,pretrained-large,13,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,14,0.9402985074626866,0.940263003730768
TwoLeadECG,CNN,pretrained-large,15,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,16,0.9411764705882352,0.941140196713224
TwoLeadECG,CNN,pretrained-large,17,0.942054433713784,0.9420204729750564
TwoLeadECG,CNN,pretrained-large,18,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,19,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,20,0.9402985074626866,0.940263003730768
TwoLeadECG,CNN,pretrained-large,21,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,22,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,23,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,24,0.9411764705882352,0.941141738352912
TwoLeadECG,CNN,pretrained-large,25,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,26,0.9411764705882352,0.941140196713224
TwoLeadECG,CNN,pretrained-large,27,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,28,0.942054433713784,0.9420204729750564
TwoLeadECG,CNN,pretrained-large,29,0.942054433713784,0.9420173896956804
TwoLeadECG,CNN,pretrained-large,30,0.9411764705882352,0.941138655073536
InlineSkate,NN,pretrained-large,1,0.4218181818181818,0.4113752218413
InlineSkate,NN,pretrained-large,2,0.3890909090909091,0.3780878505569202
InlineSkate,NN,pretrained-large,3,0.3854545454545454,0.388757315834259
InlineSkate,NN,pretrained-large,4,0.3709090909090909,0.3897927880432052
InlineSkate,NN,pretrained-large,5,0.4090909090909091,0.4172453234998001
InlineSkate,NN,pretrained-large,6,0.4181818181818181,0.402449841474784
InlineSkate,NN,pretrained-large,7,0.3963636363636363,0.392828122289222
InlineSkate,NN,pretrained-large,8,0.3854545454545454,0.3914638464384257
InlineSkate,NN,pretrained-large,9,0.4018181818181818,0.3967462137960665
InlineSkate,NN,pretrained-large,10,0.4145454545454545,0.4117592747466426
InlineSkate,NN,pretrained-large,11,0.4,0.3859610307469629
InlineSkate,NN,pretrained-large,12,0.4309090909090909,0.4228489488584089
InlineSkate,NN,pretrained-large,13,0.4036363636363636,0.4010709628242691
InlineSkate,NN,pretrained-large,14,0.3981818181818182,0.4006735634559701
InlineSkate,NN,pretrained-large,15,0.4327272727272727,0.4198971550383245
InlineSkate,NN,pretrained-large,16,0.4090909090909091,0.4038299352312677
InlineSkate,NN,pretrained-large,17,0.4254545454545455,0.4131105525535221
InlineSkate,NN,pretrained-large,18,0.4163636363636364,0.4189249592039551
InlineSkate,NN,pretrained-large,19,0.4254545454545455,0.4211354358422273
InlineSkate,NN,pretrained-large,20,0.4090909090909091,0.4079666870230889
InlineSkate,NN,pretrained-large,21,0.4054545454545454,0.4007174467833291
InlineSkate,NN,pretrained-large,22,0.3818181818181818,0.3722646445075784
InlineSkate,NN,pretrained-large,23,0.4054545454545454,0.3983196314134172
InlineSkate,NN,pretrained-large,24,0.42,0.411448781923357
InlineSkate,NN,pretrained-large,25,0.4236363636363636,0.4184085473960661
InlineSkate,NN,pretrained-large,26,0.4254545454545455,0.4281931173800658
InlineSkate,NN,pretrained-large,27,0.3927272727272727,0.3860162351868167
InlineSkate,NN,pretrained-large,28,0.4054545454545454,0.3985363609788331
InlineSkate,NN,pretrained-large,29,0.4018181818181818,0.3912591327953654
InlineSkate,NN,pretrained-large,30,0.4418181818181818,0.4348058623278719
InlineSkate,CNN,pretrained-large,1,0.3945454545454545,0.383974914181464
InlineSkate,CNN,pretrained-large,2,0.3945454545454545,0.3838085831621425
InlineSkate,CNN,pretrained-large,3,0.4109090909090909,0.4105337764159574
InlineSkate,CNN,pretrained-large,4,0.42,0.4150621281158071
InlineSkate,CNN,pretrained-large,5,0.3418181818181818,0.3627797274438009
InlineSkate,CNN,pretrained-large,6,0.4072727272727273,0.399774063682388
InlineSkate,CNN,pretrained-large,7,0.3945454545454545,0.3826485356885373
InlineSkate,CNN,pretrained-large,8,0.4036363636363636,0.4054665309415002
InlineSkate,CNN,pretrained-large,9,0.4127272727272727,0.4024255239988968
InlineSkate,CNN,pretrained-large,10,0.3636363636363636,0.3636562859459976
InlineSkate,CNN,pretrained-large,11,0.3818181818181818,0.3806009204823649
InlineSkate,CNN,pretrained-large,12,0.38,0.3552365371139441
InlineSkate,CNN,pretrained-large,13,0.3472727272727273,0.3453063477319498
InlineSkate,CNN,pretrained-large,14,0.4018181818181818,0.4006405882667546
InlineSkate,CNN,pretrained-large,15,0.3690909090909091,0.3693418228099566
InlineSkate,CNN,pretrained-large,16,0.3654545454545455,0.3521773204160287
InlineSkate,CNN,pretrained-large,17,0.3563636363636364,0.3529776809056368
InlineSkate,CNN,pretrained-large,18,0.3690909090909091,0.3559387190579169
InlineSkate,CNN,pretrained-large,19,0.4036363636363636,0.4007353079457541
InlineSkate,CNN,pretrained-large,20,0.3636363636363636,0.3565154569931085
InlineSkate,CNN,pretrained-large,21,0.3818181818181818,0.3743533566739262
InlineSkate,CNN,pretrained-large,22,0.3836363636363636,0.386363058858584
InlineSkate,CNN,pretrained-large,23,0.3909090909090909,0.3825136534208549
InlineSkate,CNN,pretrained-large,24,0.4090909090909091,0.4087990182119938
InlineSkate,CNN,pretrained-large,25,0.3872727272727272,0.3919885461573806
InlineSkate,CNN,pretrained-large,26,0.3709090909090909,0.357095899875843
InlineSkate,CNN,pretrained-large,27,0.3981818181818182,0.3901725253332557
InlineSkate,CNN,pretrained-large,28,0.3818181818181818,0.3738884437498826
InlineSkate,CNN,pretrained-large,29,0.4072727272727273,0.4012415192610886
InlineSkate,CNN,pretrained-large,30,0.3890909090909091,0.377677592744117
ArrowHead,NN,pretrained-large,1,0.7085714285714285,0.7113298696563669
ArrowHead,NN,pretrained-large,2,0.7142857142857143,0.7205359584358764
ArrowHead,NN,pretrained-large,3,0.7142857142857143,0.7161607875307628
ArrowHead,NN,pretrained-large,4,0.6914285714285714,0.6910035548263606
ArrowHead,NN,pretrained-large,5,0.7257142857142858,0.7258226232795552
ArrowHead,NN,pretrained-large,6,0.6685714285714286,0.6702214930270713
ArrowHead,NN,pretrained-large,7,0.7371428571428571,0.7413180202351656
ArrowHead,NN,pretrained-large,8,0.72,0.7268252666119771
ArrowHead,NN,pretrained-large,9,0.7085714285714285,0.7127882599580713
ArrowHead,NN,pretrained-large,10,0.7085714285714285,0.7113298696563669
ArrowHead,NN,pretrained-large,11,0.7085714285714285,0.7113298696563669
ArrowHead,NN,pretrained-large,12,0.6685714285714286,0.6760550542338892
ArrowHead,NN,pretrained-large,13,0.6971428571428572,0.697292863002461
ArrowHead,NN,pretrained-large,14,0.6914285714285714,0.6939203354297693
ArrowHead,NN,pretrained-large,15,0.7028571428571428,0.7094157323853795
ArrowHead,NN,pretrained-large,16,0.7485714285714286,0.7582718074924802
ArrowHead,NN,pretrained-large,17,0.6514285714285715,0.6571871297055875
ArrowHead,NN,pretrained-large,18,0.6971428571428572,0.7045848145109835
ArrowHead,NN,pretrained-large,19,0.6914285714285714,0.6997538966365874
ArrowHead,NN,pretrained-large,20,0.6971428571428572,0.6972928630024611
ArrowHead,NN,pretrained-large,21,0.6514285714285715,0.6542703491021785
ArrowHead,NN,pretrained-large,22,0.68,0.684258499680977
ArrowHead,NN,pretrained-large,23,0.68,0.6857168899826815
ArrowHead,NN,pretrained-large,24,0.6971428571428572,0.7016680339075746
ArrowHead,NN,pretrained-large,25,0.6914285714285714,0.6982955063348829
ArrowHead,NN,pretrained-large,26,0.6914285714285714,0.6968371160331784
ArrowHead,NN,pretrained-large,27,0.6914285714285714,0.6968371160331784
ArrowHead,NN,pretrained-large,28,0.6914285714285714,0.6968371160331784
ArrowHead,NN,pretrained-large,29,0.6914285714285714,0.6968371160331784
ArrowHead,NN,pretrained-large,30,0.6914285714285714,0.6968371160331784
ArrowHead,CNN,pretrained-large,1,0.7257142857142858,0.7229058426761462
ArrowHead,CNN,pretrained-large,2,0.72,0.7180749248017501
ArrowHead,CNN,pretrained-large,3,0.6742857142857143,0.6808859721082854
ArrowHead,CNN,pretrained-large,4,0.7314285714285714,0.7335703217573603
ArrowHead,CNN,pretrained-large,5,0.7428571428571429,0.759274450824902
ArrowHead,CNN,pretrained-large,6,0.6514285714285715,0.6338528848783156
ArrowHead,CNN,pretrained-large,7,0.7371428571428571,0.7384012396317564
ArrowHead,CNN,pretrained-large,8,0.7542857142857143,0.7543523835566494
ArrowHead,CNN,pretrained-large,9,0.76,0.7606416917327499
ArrowHead,CNN,pretrained-large,10,0.7542857142857143,0.7543523835566495
ArrowHead,CNN,pretrained-large,11,0.7542857142857143,0.7543523835566495
ArrowHead,CNN,pretrained-large,12,0.7485714285714286,0.7480630753805487
ArrowHead,CNN,pretrained-large,13,0.7485714285714286,0.7480630753805487
ArrowHead,CNN,pretrained-large,14,0.7371428571428571,0.7384012396317564
ArrowHead,CNN,pretrained-large,15,0.7542857142857143,0.7543523835566494
ArrowHead,CNN,pretrained-large,16,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,17,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,18,0.7542857142857143,0.7543523835566494
ArrowHead,CNN,pretrained-large,19,0.7657142857142857,0.7683893902105551
ArrowHead,CNN,pretrained-large,20,0.7542857142857143,0.7572691641600583
ArrowHead,CNN,pretrained-large,21,0.76,0.7621000820344545
ArrowHead,CNN,pretrained-large,22,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,23,0.7485714285714286,0.7509798559839577
ArrowHead,CNN,pretrained-large,24,0.7485714285714286,0.7509798559839577
ArrowHead,CNN,pretrained-large,25,0.7485714285714286,0.7509798559839577
ArrowHead,CNN,pretrained-large,26,0.7485714285714286,0.7509798559839577
ArrowHead,CNN,pretrained-large,27,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,28,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,29,0.7542857142857143,0.7558107738583538
ArrowHead,CNN,pretrained-large,30,0.7542857142857143,0.7558107738583538
Meat,NN,pretrained-large,1,0.8833333333333333,0.8833333333333333
Meat,NN,pretrained-large,2,0.45,0.45
Meat,NN,pretrained-large,3,0.5666666666666667,0.5666666666666667
Meat,NN,pretrained-large,4,0.8666666666666667,0.8666666666666666
Meat,NN,pretrained-large,5,0.8666666666666667,0.8666666666666666
Meat,NN,pretrained-large,6,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-large,7,0.3333333333333333,0.3333333333333333
Meat,NN,pretrained-large,8,0.8833333333333333,0.8833333333333334
Meat,NN,pretrained-large,9,0.8,0.7999999999999999
Meat,NN,pretrained-large,10,0.8666666666666667,0.8666666666666666
Meat,NN,pretrained-large,11,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-large,12,0.85,0.85
Meat,NN,pretrained-large,13,0.8666666666666667,0.8666666666666666
Meat,NN,pretrained-large,14,0.85,0.85
Meat,NN,pretrained-large,15,0.8,0.7999999999999999
Meat,NN,pretrained-large,16,0.85,0.85
Meat,NN,pretrained-large,17,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-large,18,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-large,19,0.8166666666666667,0.8166666666666668
Meat,NN,pretrained-large,20,0.85,0.85
Meat,NN,pretrained-large,21,0.8333333333333334,0.8333333333333334
Meat,NN,pretrained-large,22,0.6333333333333333,0.6333333333333333
Meat,NN,pretrained-large,23,0.8666666666666667,0.8666666666666667
Meat,NN,pretrained-large,24,0.7333333333333333,0.7333333333333334
Meat,NN,pretrained-large,25,0.8,0.7999999999999999
Meat,NN,pretrained-large,26,0.8833333333333333,0.8833333333333334
Meat,NN,pretrained-large,27,0.8833333333333333,0.8833333333333334
Meat,NN,pretrained-large,28,0.8166666666666667,0.8166666666666668
Meat,NN,pretrained-large,29,0.85,0.85
Meat,NN,pretrained-large,30,0.85,0.85
Meat,CNN,pretrained-large,1,0.9333333333333332,0.9333333333333332
Meat,CNN,pretrained-large,2,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,3,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,4,0.8333333333333334,0.8333333333333334
Meat,CNN,pretrained-large,5,0.75,0.75
Meat,CNN,pretrained-large,6,0.8333333333333334,0.8333333333333334
Meat,CNN,pretrained-large,7,0.9,0.9
Meat,CNN,pretrained-large,8,0.9,0.9
Meat,CNN,pretrained-large,9,0.9166666666666666,0.9166666666666666
Meat,CNN,pretrained-large,10,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,11,0.9166666666666666,0.9166666666666666
Meat,CNN,pretrained-large,12,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,13,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,14,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,15,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,16,0.9,0.9
Meat,CNN,pretrained-large,17,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,18,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,19,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,20,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,21,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,22,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,23,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,24,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,25,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,26,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,27,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,28,0.9,0.9
Meat,CNN,pretrained-large,29,0.8833333333333333,0.8833333333333334
Meat,CNN,pretrained-large,30,0.8833333333333333,0.8833333333333334
Symbols,NN,pretrained-large,1,0.9487437185929648,0.9478799813391748
Symbols,NN,pretrained-large,2,0.9477386934673366,0.9476949129737572
Symbols,NN,pretrained-large,3,0.9266331658291456,0.9239968050311976
Symbols,NN,pretrained-large,4,0.9537688442211056,0.9530682024601252
Symbols,NN,pretrained-large,5,0.9487437185929648,0.94747844925041
Symbols,NN,pretrained-large,6,0.9517587939698492,0.950819818672344
Symbols,NN,pretrained-large,7,0.9547738693467336,0.9541216721643933
Symbols,NN,pretrained-large,8,0.9346733668341708,0.9330134652693074
Symbols,NN,pretrained-large,9,0.949748743718593,0.9486917801038514
Symbols,NN,pretrained-large,10,0.949748743718593,0.9495284115768582
Symbols,NN,pretrained-large,11,0.9376884422110552,0.9365474087911184
